x	y	group
-61.8871078491211	17.09814453125	4
-61.8172836303711	17.1689453125	4
-61.7385711669922	17.1384754180908	4
-61.7082061767578	17.1050777435303	4
-61.68603515625	17.0984382629395	4
-61.6864776611328	17.06982421875	4
-61.6949691772461	17.0489253997803	4
-61.716064453125	17.0370121002197	4
-61.7471160888672	17.574951171875	5
-61.7620124816895	17.5486812591553	5
-61.8437957763672	17.5961418151855	5
-61.8687477111816	17.6854496002197	5
-61.8661613464356	17.7042961120605	5
-61.8524436950684	17.7140617370605	5
-61.8199195861816	17.6968746185303	5
-61.7767601013184	17.6904792785645	5
-61.7496109008789	17.6613292694092	5
-61.7471160888672	17.574951171875	5
-73.02685546875	21.1923828125	6
-73.0587463378906	21.1190414428711	6
-73.16455078125	20.9791488647461	6
-73.4007797241211	20.9438953399658	6
-73.6610336303711	20.9374027252197	6
-73.68115234375	20.9755859375	6
-73.6868209838867	21.0091304779053	6
-73.6678237915039	21.0615711212158	6
-73.6695785522461	21.0822277069092	6
-73.6803741455078	21.1033210754395	6
-73.5850601196289	21.1259288787842	6
-73.5230941772461	21.1908206939697	6
-73.4245147705078	21.2017574310303	6
-73.3015594482422	21.1561527252197	6
-73.2353515625	21.1544933319092	6
-73.1373062133789	21.2047843933106	6
-73.0584945678711	21.3133792877197	6
-73.0116653442383	21.2995109558105	6
-73.02685546875	21.1923828125	6
-72.9161148071289	21.5066890716553	7
-73.04931640625	21.4576168060303	7
-73.0626983642578	21.5153312683105	7
-72.9947814941406	21.5616207122803	7
-72.9161148071289	21.5066890716553	7
-73.041015625	22.4290523529053	8
-72.9789505004883	22.4145984649658	8
-72.9452133178711	22.4156265258789	8
-72.8307647705078	22.3855953216553	8
-72.7625961303711	22.3443851470947	8
-72.7472686767578	22.327392578125	8
-72.7838897705078	22.2906246185303	8
-72.88916015625	22.3602523803711	8
-72.9810562133789	22.3692378997803	8
-73.1102066040039	22.3675785064697	8
-73.1619110107422	22.3807125091553	8
-73.1273956298828	22.455322265625	8
-73.041015625	22.4290523529053	8
-74.2067413330078	22.2137699127197	9
-74.2769088745117	22.1836910247803	9
-74.2613296508789	22.2355461120605	9
-74.1267623901367	22.3233890533447	9
-74.0523452758789	22.400634765625	9
-74.0100555419922	22.427978515625	9
-73.9949722290039	22.44921875	9
-73.9359817504883	22.4777336120605	9
-73.9063949584961	22.5274410247803	9
-73.91455078125	22.5680179595947	9
-73.9763641357422	22.6350593566895	9
-73.9754943847656	22.6822757720947	9
-73.9542007446289	22.7155265808106	9
-73.8499526977539	22.7310562133789	9
-73.8774948120117	22.6807613372803	9
-73.8365249633789	22.5384273529053	9
-73.974609375	22.3611812591553	9
-74.0929260253906	22.3062496185303	9
-74.2067413330078	22.2137699127197	9
-74.0575180053711	22.7234859466553	10
-74.0347595214844	22.70556640625	10
-74.0985870361328	22.6654300689697	10
-74.2422332763672	22.715087890625	10
-74.2746124267578	22.711669921875	10
-74.3031311035156	22.7644538879395	10
-74.31396484375	22.8035640716553	10
-74.3070297241211	22.839599609375	10
-74.2214889526367	22.8115711212158	10
-74.1753921508789	22.7599105834961	10
-74.0575180053711	22.7234859466553	10
-74.8404769897461	22.8943367004395	11
-74.8468704223633	22.8687019348145	11
-74.9733428955078	23.0685539245606	11
-75.1321258544922	23.1170902252197	11
-75.2233352661133	23.1653327941895	11
-75.2043914794922	23.1927261352539	11
-75.14111328125	23.2046394348145	11
-75.1305618286133	23.2679214477539	11
-75.1575698852539	23.3363761901855	11
-75.2412643432617	23.474609375	11
-75.2882308959961	23.5682621002197	11
-75.309814453125	23.58984375	11
-75.3159713745117	23.6683597564697	11
-75.2166061401367	23.5467758178711	11
-75.17529296875	23.4386711120606	11
-75.1087875366211	23.3328132629395	11
-75.064208984375	23.1501960754395	11
-74.9371032714844	23.088134765625	11
-74.8456115722656	22.9999027252197	11
-74.8404769897461	22.8943367004395	11
-75.66455078125	23.4501457214355	12
-75.7063522338867	23.4442386627197	12
-75.781005859375	23.4706535339355	12
-75.9559555053711	23.59228515625	12
-76.037109375	23.602783203125	12
-76.0104522705078	23.67138671875	12
-75.9486312866211	23.6474132537842	12
-75.8075180053711	23.5425300598145	12
-75.7542495727539	23.489990234375	12
-75.66455078125	23.4501457214355	12
-74.429443359375	24.0680675506592	13
-74.5086898803711	23.959716796875	13
-74.5509262084961	23.9689464569092	13
-74.5269088745117	24.1050777435303	13
-74.4720230102539	24.1266593933106	13
-74.4504928588867	24.12548828125	13
-74.429443359375	24.0680675506592	13
-77.65771484375	24.2494640350342	14
-77.6561508178711	24.2265625	14
-77.7552795410156	24.1634769439697	14
-77.6832504272461	24.1184558868408	14
-77.6153793334961	24.2163562774658	14
-77.5615234375	24.1368160247803	14
-77.5320281982422	23.9876461029053	14
-77.5368194580078	23.961669921875	14
-77.5318832397461	23.9394054412842	14
-77.5213394165039	23.9108390808106	14
-77.5187454223633	23.8694324493408	14
-77.57373046875	23.7391605377197	14
-77.7712860107422	23.7525386810303	14
-77.7757797241211	23.8623542785645	14
-77.8062973022461	23.8835468292236	14
-77.8522415161133	24.0403804779053	14
-77.9140625	24.0909175872803	14
-77.9999008178711	24.2198257446289	14
-77.9500427246094	24.2530765533447	14
-77.8835983276367	24.2419929504395	14
-77.8495635986328	24.2575187683106	14
-77.7574234008789	24.2699222564697	14
-77.7014694213867	24.2875480651855	14
-77.65771484375	24.2494640350342	14
-75.3083953857422	24.2000007629395	15
-75.3017578125	24.149169921875	15
-75.3687438964844	24.1594715118408	15
-75.4676284790039	24.1395988464356	15
-75.5032196044922	24.1390628814697	15
-75.4810562133789	24.1738777160645	15
-75.4124069213867	24.220947265625	15
-75.408935546875	24.2657718658447	15
-75.493896484375	24.3304195404053	15
-75.5927734375	24.4912605285645	15
-75.6390686035156	24.5293941497803	15
-75.6610412597656	24.58984375	15
-75.7439956665039	24.6546878814697	15
-75.7266616821289	24.6893539428711	15
-75.7096176147461	24.697509765625	15
-75.6535186767578	24.6808586120606	15
-75.5264663696289	24.4495124816895	15
-75.5181655883789	24.4273433685303	15
-75.3083953857422	24.2000007629395	15
-77.3475646972656	25.0138664245605	16
-77.4605026245117	24.9931144714355	16
-77.5412139892578	25.0135746002197	16
-77.5619125366211	25.030029296875	16
-77.52734375	25.0576648712158	16
-77.4512710571289	25.0807132720947	16
-77.3291015625	25.0830078125	16
-77.2755889892578	25.0557613372803	16
-77.2691345214844	25.0438480377197	16
-77.3475646972656	25.0138664245605	16
-77.7438507080078	24.7074222564697	17
-77.7460403442383	24.5863285064697	17
-77.735107421875	24.4957504272461	17
-77.7452163696289	24.4634761810303	17
-77.8534164428711	24.4029293060303	17
-77.8812026977539	24.3690929412842	17
-77.9832077026367	24.3349609375	17
-78.044921875	24.2874507904053	17
-78.0758285522461	24.3646488189697	17
-78.1357421875	24.412353515625	17
-78.1457977294922	24.4934558868408	17
-78.1916046142578	24.466064453125	17
-78.2576141357422	24.4827632904053	17
-78.3665008544922	24.544189453125	17
-78.435302734375	24.6275882720947	17
-78.3389129638672	24.6420402526856	17
-78.3189926147461	24.5902347564697	17
-78.2427291870117	24.65380859375	17
-78.2600631713867	24.6873035430908	17
-78.2738342285156	24.6916007995605	17
-78.298828125	24.75390625	17
-78.18408203125	24.9170894622803	17
-78.1593246459961	25.0223636627197	17
-78.2113723754883	25.1912612915039	17
-78.1627960205078	25.2023448944092	17
-78.0333023071289	25.1431140899658	17
-77.9752883911133	25.0848140716553	17
-77.973388671875	25.0047855377197	17
-77.9189453125	24.9428234100342	17
-77.8401336669922	24.7943840026856	17
-77.7438507080078	24.7074222564697	17
-76.6488265991211	25.4874019622803	18
-76.4842224121094	25.3746089935303	18
-76.3437957763672	25.33203125	18
-76.1919860839844	25.1908206939697	18
-76.1266098022461	25.1405277252197	18
-76.1149368286133	25.0947265625	18
-76.1405258178711	24.8856449127197	18
-76.1746597290039	24.759765625	18
-76.1695327758789	24.6494140625	18
-76.2051773071289	24.6820812225342	18
-76.2412109375	24.7543449401856	18
-76.30029296875	24.7958984375	18
-76.3199768066406	24.8176765441895	18
-76.2137680053711	24.8224620819092	18
-76.204345703125	24.9362297058106	18
-76.1525421142578	25.0259761810303	18
-76.160400390625	25.1193351745606	18
-76.2843246459961	25.2221202850342	18
-76.3692855834961	25.3125972747803	18
-76.4999008178711	25.341552734375	18
-76.6206970214844	25.431640625	18
-76.6927719116211	25.4427242279053	18
-76.7806625366211	25.4268569946289	18
-76.7489242553711	25.4805679321289	18
-76.7269515991211	25.5516109466553	18
-76.7108383178711	25.5648918151856	18
-76.6488265991211	25.4874019622803	18
-78.4928665161133	26.7290515899658	19
-78.3717269897461	26.6979484558106	19
-78.3068313598633	26.7021980285645	19
-78.2679214477539	26.72265625	19
-78.0886688232422	26.7143058776855	19
-77.9439468383789	26.7442378997803	19
-77.9224624633789	26.6911144256592	19
-77.9261169433594	26.6633777618408	19
-78.23388671875	26.6373538970947	19
-78.5162124633789	26.5593757629395	19
-78.6709442138672	26.5065441131592	19
-78.74365234375	26.5006828308105	19
-78.7992172241211	26.5284671783447	19
-78.9856491088867	26.6895027160645	19
-78.935791015625	26.6734371185303	19
-78.7980499267578	26.5824222564697	19
-78.7125015258789	26.5990238189697	19
-78.6332473754883	26.6591796875	19
-78.6211395263672	26.7046394348145	19
-78.6329574584961	26.7261714935303	19
-78.5971145629883	26.7979507446289	19
-78.4928665161133	26.7290515899658	19
-77.2256393432617	25.9041996002197	20
-77.2464370727539	25.8954582214356	20
-77.333251953125	25.99560546875	20
-77.4031753540039	26.0247058868408	20
-77.2939453125	26.0955085754395	20
-77.2467727661133	26.1563472747803	20
-77.2477493286133	26.2890625	20
-77.2210922241211	26.3617668151856	20
-77.2301254272461	26.4247074127197	20
-77.2060546875	26.4889640808106	20
-77.2386169433594	26.5611324310303	20
-77.3299331665039	26.6183586120606	20
-77.5105972290039	26.8459949493408	20
-77.7959976196289	26.9012699127197	20
-77.9437484741211	26.903564453125	20
-77.862548828125	26.9400882720947	20
-77.7875518798828	26.9356441497803	20
-77.672119140625	26.9139156341553	20
-77.5338897705078	26.9034175872803	20
-77.4494171142578	26.83642578125	20
-77.3687515258789	26.7476081848145	20
-77.2958984375	26.711669921875	20
-77.2659225463867	26.6888179779053	20
-77.269287109375	26.6630363464355	20
-77.2571792602539	26.6388187408447	20
-77.162109375	26.5972652435303	20
-77.0663528442383	26.5301761627197	20
-77.0382843017578	26.3334484100342	20
-77.1672897338867	26.2403316497803	20
-77.1910171508789	25.9554691314697	20
-77.2256393432617	25.9041996002197	20
-62.8319358825684	17.87646484375	21
-62.8469276428223	17.8751964569092	21
-62.8589363098145	17.8836421966553	21
-62.869384765625	17.8985843658447	21
-62.8754425048828	17.91357421875	21
-62.8742218017578	17.9222660064697	21
-62.8654289245606	17.9182624816895	21
-62.7997093200684	17.90869140625	21
-62.8070335388184	17.8976573944092	21
-62.8181648254395	17.8854503631592	21
-62.8319358825684	17.87646484375	21
-87.8529357910156	17.4228515625	22
-87.9299774169922	17.2830085754395	22
-87.9348602294922	17.3229503631592	22
-87.90283203125	17.4264640808105	22
-87.8594207763672	17.4627933502197	22
-87.83251953125	17.5010738372803	22
-87.826416015625	17.5462894439697	22
-87.7886276245117	17.5242195129395	22
-87.7981491088867	17.4795894622803	22
-87.8529357910156	17.4228515625	22
-87.9505844116211	17.9249515533447	23
-87.9980926513672	17.9063472747803	23
-87.9590301513672	17.9640140533447	23
-87.9533233642578	18.0010738372803	23
-87.8983383178711	18.1549320220947	23
-87.8589324951172	18.154052734375	23
-87.8485336303711	18.140380859375	23
-87.9505844116211	17.9249515533447	23
-88.89404296875	15.890625	24
-88.9371566772461	15.8898439407349	24
-89.1135711669922	15.9006834030151	24
-89.2328186035156	15.8886709213257	24
-89.2375030517578	15.8944339752197	24
-89.2276382446289	16.142822265625	24
-89.2124557495117	16.5271492004395	24
-89.2012634277344	16.8089847564697	24
-89.1903762817383	17.0846672058105	24
-89.1821746826172	17.2912120819092	24
-89.1710891723633	17.572265625	24
-89.1614761352539	17.8148441314697	24
-89.162353515625	17.9019527435303	24
-89.133544921875	17.9708023071289	24
-89.0504455566406	17.9997062683105	24
-88.942626953125	17.9396495819092	24
-88.8978042602539	17.91455078125	24
-88.8573760986328	17.9288082122803	24
-88.8063430786133	17.9655265808105	24
-88.7436065673828	18.0716304779053	24
-88.586181640625	18.29052734375	24
-88.5230026245117	18.4458999633789	24
-88.4612731933594	18.4767570495605	24
-88.3724060058594	18.4823246002197	24
-88.295654296875	18.472412109375	24
-88.3492660522461	18.3588390350342	24
-88.295654296875	18.3440914154053	24
-88.2472686767578	18.3546867370605	24
-88.1302719116211	18.3507328033447	24
-88.0852508544922	18.2261219024658	24
-88.0972137451172	18.1216316223145	24
-88.2074737548828	17.8460941314697	24
-88.221435546875	17.7513656616211	24
-88.271728515625	17.60986328125	24
-88.2034683227539	17.5166015625	24
-88.2671890258789	17.392578125	24
-88.288818359375	17.3126964569092	24
-88.2939910888672	17.192138671875	24
-88.2618179321289	16.9630374908447	24
-88.3134307861328	16.6327648162842	24
-88.404541015625	16.4886226654053	24
-88.4611358642578	16.4337882995605	24
-88.5623016357422	16.2904300689697	24
-88.6951599121094	16.2476558685303	24
-88.8790969848633	16.0166492462158	24
-88.9117202758789	15.9560070037842	24
-88.89404296875	15.890625	24
-64.7302780151367	32.29345703125	25
-64.8201141357422	32.2596168518066	25
-64.8450698852539	32.2623023986816	25
-64.8628463745117	32.2738761901856	25
-64.7711868286133	32.3077125549316	25
-64.6946334838867	32.3869132995605	25
-64.6683120727539	32.3819351196289	25
-64.7302780151367	32.29345703125	25
-58.1597633361816	-20.1646480560303	26
-58.1399421691895	-19.9988288879395	26
-58.1600570678711	-19.8548831939697	26
-58.1801719665527	-19.81787109375	26
-58.4742202758789	-19.6460933685303	26
-58.7411155700684	-19.490234375	26
-59.0905265808106	-19.2862300872803	26
-59.5408706665039	-19.2917957305908	26
-60.0073699951172	-19.2975597381592	26
-60.4516143798828	-19.3887691497803	26
-60.8887672424316	-19.478515625	26
-61.0959930419922	-19.52099609375	26
-61.5118179321289	-19.6064453125	26
-61.7568359375	-19.6453132629395	26
-61.8208961486817	-19.8094730377197	26
-61.9169425964356	-20.0553722381592	26
-62.0118141174316	-20.1990222930908	26
-62.1216278076172	-20.3499031066895	26
-62.2763175964356	-20.5625	26
-62.2765121459961	-20.82080078125	26
-62.2766609191895	-21.0660152435303	26
-62.3854522705078	-21.4117183685303	26
-62.4778289794922	-21.7052745819092	26
-62.5669441223145	-21.9886722564697	26
-62.6285171508789	-22.1839847564697	26
-62.6509742736817	-22.2336921691895	26
-62.665283203125	-22.2179679870606	26
-62.7445831298828	-22.1598644256592	26
-62.8150863647461	-22.0496101379395	26
-62.8342781066895	-21.9991207122803	26
-62.8433609008789	-21.9972667694092	26
-63.2671890258789	-22.0005855560303	26
-63.6753387451172	-22.0042953491211	26
-63.7169418334961	-22.0275402069092	26
-63.7755851745606	-22.0272464752197	26
-63.8186492919922	-22.0054683685303	26
-63.8610305786133	-22.0072269439697	26
-63.9216766357422	-22.0286140441895	26
-63.9761199951172	-22.0725593566895	26
-64.1318359375	-22.3658199310303	26
-64.2090835571289	-22.4913101196289	26
-64.2664031982422	-22.6033210754395	26
-64.3079147338867	-22.7953128814697	26
-64.3252944946289	-22.82763671875	26
-64.3739700317383	-22.7610359191895	26
-64.4455032348633	-22.5853519439697	26
-64.4777374267578	-22.4853515625	26
-64.5236358642578	-22.37158203125	26
-64.6055145263672	-22.2288074493408	26
-64.7001037597656	-22.185546875	26
-64.7586441040039	-22.1712894439697	26
-64.8430633544922	-22.1439456939697	26
-64.9926223754883	-22.1096668243408	26
-65.0578079223633	-22.1027355194092	26
-65.48486328125	-22.09814453125	26
-65.518798828125	-22.0945320129395	26
-65.6861801147461	-22.1102542877197	26
-65.7710494995117	-22.099609375	26
-65.8601531982422	-22.0197277069092	26
-66.05859375	-21.8794918060303	26
-66.0985794067383	-21.8350582122803	26
-66.1746597290039	-21.8056640625	26
-66.2201690673828	-21.8025398254395	26
-66.2476119995117	-21.8304691314697	26
-66.2821273803711	-21.9474601745605	26
-66.3224639892578	-22.0531253814697	26
-66.3651809692383	-22.11376953125	26
-66.5069808959961	-22.1583995819092	26
-66.6390151977539	-22.2053718566895	26
-66.7117233276367	-22.21630859375	26
-66.7506332397461	-22.2693347930908	26
-66.7674865722656	-22.3430671691895	26
-66.80029296875	-22.40966796875	26
-66.9911117553711	-22.5098628997803	26
-67.0335464477539	-22.55224609375	26
-67.055419921875	-22.65087890625	26
-67.1619110107422	-22.7738285064697	26
-67.1948776245117	-22.8216800689697	26
-67.3622589111328	-22.8551750183106	26
-67.5799331665039	-22.8916988372803	26
-67.7073211669922	-22.88916015625	26
-67.79443359375	-22.8794937133789	26
-67.8205032348633	-22.8577156066895	26
-67.8794479370117	-22.8229484558106	26
-67.88916015625	-22.7841796875	26
-67.8899917602539	-22.7292003631592	26
-67.8737258911133	-22.6305656433106	26
-67.8817367553711	-22.4933605194092	26
-67.9503860473633	-22.3336906433105	26
-67.9449157714844	-22.2822265625	26
-67.9539108276367	-22.2040042877197	26
-67.9883804321289	-22.05712890625	26
-68.0767517089844	-21.9828109741211	26
-68.101806640625	-21.8606433868408	26
-68.1121520996094	-21.7530269622803	26
-68.1864242553711	-21.6185550689697	26
-68.1985397338867	-21.447265625	26
-68.197021484375	-21.30029296875	26
-68.3138656616211	-21.1296863555908	26
-68.4354934692383	-20.9482421875	26
-68.5338363647461	-20.9236316680908	26
-68.5582504272461	-20.9019527435303	26
-68.5689468383789	-20.8498039245605	26
-68.571044921875	-20.7691402435303	26
-68.5631790161133	-20.7201175689697	26
-68.4873962402344	-20.6407222747803	26
-68.4843292236328	-20.62841796875	26
-68.4998474121094	-20.6120109558105	26
-68.69580078125	-20.4929676055908	26
-68.7451629638672	-20.4585933685303	26
-68.7605438232422	-20.4162101745606	26
-68.7592239379883	-20.3780269622803	26
-68.7123031616211	-20.3389644622803	26
-68.6885757446289	-20.3100566864014	26
-68.7345733642578	-20.2251949310303	26
-68.7300262451172	-20.1484355926514	26
-68.7593231201172	-20.1155261993408	26
-68.7558135986328	-20.0908203125	26
-68.7274856567383	-20.0696277618408	26
-68.6001968383789	-20.044921875	26
-68.5606918334961	-19.9670906066895	26
-68.5593795776367	-19.90234375	26
-68.5782699584961	-19.8565425872803	26
-68.6961898803711	-19.74072265625	26
-68.6982879638672	-19.7210941314697	26
-68.5752868652344	-19.5601558685303	26
-68.4870071411133	-19.4543952941895	26
-68.462890625	-19.4328117370605	26
-68.4701690673828	-19.4099617004395	26
-68.4919891357422	-19.3819332122803	26
-68.5478515625	-19.3411140441895	26
-68.6205520629883	-19.2966785430908	26
-68.6806640625	-19.2423820495605	26
-68.7590866088867	-19.1622066497803	26
-68.8579559326172	-19.0933609008789	26
-68.9310073852539	-19.0251941680908	26
-68.9683151245117	-18.9679679870605	26
-68.9690933227539	-18.9096698760986	26
-68.9788589477539	-18.81298828125	26
-69.0268096923828	-18.65625	26
-69.0393981933594	-18.5500965118408	26
-69.0601577758789	-18.4330062866211	26
-69.0809555053711	-18.3566398620605	26
-69.09228515625	-18.2824211120605	26
-69.1263732910156	-18.2024402618408	26
-69.1454620361328	-18.14404296875	26
-69.1180648803711	-18.1027355194092	26
-69.0904312133789	-18.0707035064697	26
-69.0939483642578	-18.0504875183105	26
-69.2823257446289	-17.96484375	26
-69.3133850097656	-17.9431648254395	26
-69.3580093383789	-17.7716789245605	26
-69.4950180053711	-17.6195316314697	26
-69.5109405517578	-17.5060558319092	26
-69.5110778808594	-17.5048828125	26
-69.510986328125	-17.4603500366211	26
-69.5219192504883	-17.3889656066895	26
-69.5638198852539	-17.3329105377197	26
-69.6258773803711	-17.29443359375	26
-69.6457061767578	-17.24853515625	26
-69.6248550415039	-17.2001953125	26
-69.5033187866211	-17.1047840118408	26
-69.4383316040039	-17.08837890625	26
-69.4210968017578	-17.0400390625	26
-69.3815383911133	-17.0013675689697	26
-69.2672348022461	-16.8609371185303	26
-69.1997985839844	-16.7684574127197	26
-69.1325149536133	-16.7130851745605	26
-69.0545349121094	-16.67431640625	26
-69.0206985473633	-16.6421871185303	26
-69.0383758544922	-16.5426750183105	26
-69.0329132080078	-16.4759769439697	26
-69.0062484741211	-16.4336910247803	26
-68.9280319213867	-16.3890628814697	26
-68.8578109741211	-16.3547859191895	26
-68.8427734375	-16.337890625	26
-68.8488235473633	-16.3127937316895	26
-68.9134750366211	-16.2619132995605	26
-69.0462417602539	-16.2176761627197	26
-69.1341781616211	-16.2219734191895	26
-69.18798828125	-16.1828136444092	26
-69.2175827026367	-16.1491222381592	26
-69.3918914794922	-15.7369146347046	26
-69.4208984375	-15.6406240463257	26
-69.4185028076172	-15.6034183502197	26
-69.3019027709961	-15.3994140625	26
-69.2543029785156	-15.3329105377197	26
-69.1724624633789	-15.2366199493408	26
-69.1871109008789	-15.1987295150757	26
-69.3307113647461	-15.0389652252197	26
-69.3747100830078	-14.9629878997803	26
-69.3737335205078	-14.8875007629395	26
-69.3594741821289	-14.7953128814697	26
-69.2760238647461	-14.7458982467651	26
-69.2523498535156	-14.6710939407349	26
-69.2349090576172	-14.5970706939697	26
-69.1992721557617	-14.5725584030151	26
-69.1626968383789	-14.5309572219849	26
-69.1197280883789	-14.4703121185303	26
-69.0527801513672	-14.4175786972046	26
-69.0131301879883	-14.3772459030151	26
-69.0044937133789	-14.2650384902954	26
-68.9717788696289	-14.234375	26
-68.8803176879883	-14.1988277435303	26
-68.8709030151367	-14.1697263717651	26
-68.8917007446289	-14.0943365097046	26
-68.9374542236328	-14.0146484375	26
-68.9742660522461	-13.9759769439697	26
-69.0230484008789	-13.7802724838257	26
-69.0741195678711	-13.6828126907349	26
-69.0528335571289	-13.6439456939697	26
-69.0175323486328	-13.5944337844849	26
-68.9834518432617	-13.4963874816895	26
-68.9722671508789	-13.38232421875	26
-68.9805221557617	-12.9625978469849	26
-68.9786148071289	-12.8800783157349	26
-68.9337387084961	-12.8220701217651	26
-68.86767578125	-12.7551755905151	26
-68.8118133544922	-12.7295904159546	26
-68.7590866088867	-12.6872072219849	26
-68.7628860473633	-12.6077146530151	26
-68.7281265258789	-12.5607423782349	26
-68.6852569580078	-12.5019521713257	26
-68.8186950683594	-12.2704105377197	26
-68.93603515625	-12.0667972564697	26
-69.0461883544922	-11.8756828308105	26
-69.1737289428711	-11.654296875	26
-69.2577133178711	-11.5085935592651	26
-69.3620147705078	-11.3275394439697	26
-69.45361328125	-11.1687498092651	26
-69.57861328125	-10.9517574310303	26
-69.4625473022461	-10.9481439590454	26
-69.228515625	-10.9556646347046	26
-69.0016555786133	-10.9943361282349	26
-68.8483428955078	-11.0111322402954	26
-68.7840805053711	-11.0446290969849	26
-68.7699203491211	-11.09765625	26
-68.7274856567383	-11.1224613189697	26
-68.6783752441406	-11.11279296875	26
-68.6226577758789	-11.1091794967651	26
-68.4983444213867	-11.0547847747803	26
-68.3980026245117	-11.0187501907349	26
-68.3111343383789	-10.9751949310303	26
-68.2666015625	-10.9331064224243	26
-68.1586456298828	-10.7850580215454	26
-68.0716781616211	-10.703125	26
-67.99169921875	-10.6744146347046	26
-67.8350067138672	-10.6627931594849	26
-67.7856903076172	-10.68603515625	26
-67.7217788696289	-10.6831045150757	26
-67.6666488647461	-10.5989255905151	26
-67.5824203491211	-10.5059566497803	26
-67.4169464111328	-10.3898439407349	26
-67.3327178955078	-10.35791015625	26
-67.2804718017578	-10.3172845840454	26
-67.1904754638672	-10.3114252090454	26
-67.1115264892578	-10.2689456939697	26
-66.72998046875	-9.97548866271973	26
-66.5753402709961	-9.89990234375	26
-66.4789047241211	-9.88613319396973	26
-66.3992233276367	-9.8681640625	26
-66.2635726928711	-9.82607364654541	26
-65.9247055053711	-9.78544902801514	26
-65.706787109375	-9.76845741271973	26
-65.6371078491211	-9.80908203125	26
-65.5586929321289	-9.79746055603027	26
-65.4919891357422	-9.73173809051514	26
-65.436767578125	-9.71044921875	26
